path,verified_pattern,code_summary
vigil-llm/cluster_9.py,LLM-based User Intent Extraction,"The `Vigil` class implements an **AI orchestration pattern**, dynamically configuring and managing core AI components such as a `VectorDB` and an `Embedder` based on external configurations. It utilizes a **plugin-based scanning architecture** where `input_scanners` and `output_scanners` are registered and instantiated via a `ScannerRegistry`. This design allows for modular AI-driven content analysis, with individual scanners optionally leveraging the central `VectorDB` and `Embedder` through a form of **dependency injection** for their operations."
optillm/cluster_16.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This codebase implements a collection of advanced AI patterns for optimizing LLM interactions, such as Best-of-N sampling with self-rating, Chain of Thought with explicit reflection, and Round-Trip Optimization for iterative code generation and verification. It also incorporates strategies like Inference-Time PV Games for generating and evaluating diverse solutions, Advanced Self-Consistency for robust answer selection, and a dynamic router that intelligently dispatches queries to the most appropriate reasoning approach (e.g., MCTS, RE2, PlanSearch)."
AgentBench/cluster_18.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements a preprocessing pipeline for Lisp-like logical forms, a common pattern in semantic parsing for natural language understanding. It recursively transforms hierarchical expressions by handling inverse relations and flattening complex relation paths, specifically for superlative operations like ARGMAX/ARGMIN. The core AI pattern involves linearizing these nested logical forms into a sequence of sub-formulas with associated hierarchical levels, preparing them for efficient bottom-up processing by neural models."
Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning/cluster_6.py,"LLM-based Planning, XoT, ReAct, or Reasoning","The `CarlaEnvironment` implements a Reinforcement Learning environment with standard `reset()` and `step()` methods, providing a multi-modal observation space from camera and navigation sensors. It features a custom reward function designed to train an autonomous driving agent, supporting both continuous and discrete action spaces for vehicle control within a dynamic simulation populated by NPC agents."
Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning/cluster_8.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code defines a Reinforcement Learning (RL) environment within the CARLA simulator, featuring a multi-modal observation space that integrates visual data from a front-facing camera with numerical navigation metrics. It employs a shaped reward function to guide an agent, penalizing collisions, lane deviations, and speed inconsistencies, while supporting both discrete and continuous action spaces for vehicle control. The environment further incorporates waypoint-based navigation for path following and dynamically spawns other agents like pedestrians and vehicles, creating a complex simulation for autonomous driving training."
CAAFE/cluster_1.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code demonstrates an AI pattern of iterative feature generation, leveraging a specified method (e.g., TabPFN) to derive features from datasets. It incorporates essential data preparation steps, including train-test splitting and handling categorical features for machine learning readiness. Furthermore, the `generate_features` function indicates interaction with a generative AI model to produce code and prompts based on the input data."
evadb/cluster_14.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code demonstrates advanced AI-aware query optimization patterns, including predicate pushdown and reordering, to efficiently execute queries involving AI functions like object detectors. It leverages a cost-based approach for predicate reordering, prioritizing less expensive AI operations, and extensively employs caching mechanisms to reuse results from AI function evaluations, such as HuggingFace models and LLMs, thereby significantly reducing redundant computations. These patterns aim to optimize the performance of analytical queries on unstructured data by minimizing AI model inference costs."
factorio-learning-environment/cluster_65.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code exemplifies a hierarchical planning pattern, where the `ConnectEntities` tool orchestrates complex connection tasks by decomposing them into specialized sub-tasks like pathfinding, entity resolution, and inventory management. It employs a strategy pattern to dynamically select connection logic (e.g., Fluid, Transport, Power) and incorporates specialized pathfinding heuristics, such as `try_straight_line_pathing`, for adaptive problem-solving in specific scenarios."
factorio-learning-environment/cluster_86.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code demonstrates **hierarchical planning** by decomposing complex factory automation into modular sub-goals, such as setting up power, fluid inputs, and solid item transport lines. It utilizes **knowledge-based planning** to adaptively construct production chains based on recipe requirements, dynamically placing and connecting entities. The system performs **state monitoring** and **constraint satisfaction** to verify successful resource flow and production outcomes."
fast-graphrag/cluster_9.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements a common AI pattern for **sparse data ranking and top-k selection**. It efficiently extracts and sorts non-zero scores from a sparse row vector, returning the corresponding indices and values in descending order of score. This pattern is crucial for post-processing in applications like recommendation systems, information retrieval, or multi-label classification, where identifying and prioritizing the most relevant or highest-confidence items from a vast, sparse output is essential."
optillm/cluster_47.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements a pattern for quantifying AI model's internal reasoning steps, specifically by extracting and counting tokens within `<think>` tags. This enables explicit chain-of-thought tracking and token cost management for the model's intermediate thought processes. The pattern is robust, handling scenarios like truncated reasoning blocks where the closing tag is absent, crucial for real-world AI inference outputs."
optillm/cluster_65.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements and tests a pattern for quantifying ""reasoning tokens"" within AI model outputs, specifically content enclosed by `<think>` tags. This directly supports Chain-of-Thought (CoT) prompting, where an LLM's internal thought process is externalized for inspection and analysis. By counting these tokens, the system enables precise cost estimation and performance optimization for the explicit reasoning steps."
transfuser/cluster_22.py,"LLM-based Planning, XoT, ReAct, or Reasoning","The code primarily implements a **Behavior Tree pattern** using `py_trees` to define complex, reactive, and hierarchical behaviors for simulated agents in autonomous driving scenarios. These trees orchestrate dynamic interactions, such as a cyclist crossing after an ego vehicle's turn, within a **scenario-based testing framework** that includes **criteria-based evaluation** (e.g., collision detection) to assess AI system performance. This approach is further supported by patterns for robust **actor spawning and placement** and **parameterized scenario templates** to cover diverse traffic situations."
DLTA-AI/cluster_37.py,LLM-based Multimodal Generative Prompting,"This code implements a **center-region-based label assignment strategy** for object detection, classifying proposals as positive, negative, or ignored based on their overlap with scaled ground truth bounding box regions. It employs a **priority-based assignment** mechanism to resolve ambiguities when multiple ground truths overlap, favoring smaller objects. The assignment process utilizes Intersection over Foreground (IoF) as a **metric-based filtering** mechanism and is designed as a modular component within a larger framework."
DLTA-AI/cluster_91.py,LLM-based Multimodal Generative Prompting,"This code implements `BitmapMasks` and `PolygonMasks` data structures, representing segmentation masks crucial for computer vision AI tasks. It provides a comprehensive suite of geometric transformations—such as rescaling, resizing, flipping, cropping, and padding—which are essential patterns for data augmentation and preprocessing in deep learning pipelines. Furthermore, it includes utilities for extracting bounding boxes, calculating mask areas, and converting between mask formats and to common AI tensor/array types for model input."
DLTA-AI/cluster_121.py,LLM-based Multimodal Generative Prompting,"This code implements a multi-object tracking system, likely an OCSort variant, utilizing Kalman filters for object state prediction. Its core AI pattern is a multi-stage data association process that constructs a comprehensive cost matrix by combining spatial overlap (IoU), motion consistency (velocity direction), and optionally appearance embeddings (Re-ID) and category matching, solved via linear assignment. This allows for robust matching of current detections to existing tracks across frames."
3DOD_thesis/cluster_0.py,LLM-based Multimodal Generative Prompting,"This code implements a data pipeline for 3D object detection, specifically following the Frustum PointNet pattern. It processes LiDAR point clouds by projecting them into 2D image bounding box frustums, then transforms and normalizes these frustums into a canonical coordinate space. This pipeline generates comprehensive multi-task labels, including instance segmentation masks, 3D bounding box parameters (center, dimensions, binned orientation with residual), and 3D corner coordinates, suitable for training a robust 3D detector."
3DOD_thesis/cluster_10.py,LLM-based Multimodal Generative Prompting,"This code defines data pipelines for 3D object detection, preparing inputs and ground truth for both frustum-based and image-based AI models. It showcases patterns like frustum generation, point cloud sampling and canonicalization for 3D networks, alongside image cropping and normalization for 2D CNNs. The pipelines generate diverse regression targets, including instance segmentation masks, 3D bounding box parameters (center, dimensions, orientation bins/residuals), and 2D projected 3D keypoints."
3DOD_thesis/cluster_8.py,LLM-based Multimodal Generative Prompting,"This code implements a robust data pipeline for 3D object detection, primarily utilizing frustum-based point cloud processing and 2D image-based 3D estimation. It integrates multi-modal data (LiDAR point clouds, 2D images, and 2D/3D labels) through complex geometric transformations, including frustum cropping, point cloud sampling, and coordinate system alignment. Extensive data augmentation, such as random shifts, flips, and rotations on point clouds and 2D bounding boxes, is applied to generate diverse training examples for robust 3D object property prediction."
3DOD_thesis/cluster_9.py,LLM-based Multimodal Generative Prompting,"This code implements a data pipeline for 3D object detection and tracking, primarily utilizing the KITTI dataset. It employs a frustum-based approach, projecting 3D LiDAR point clouds into 2D image bounding boxes to extract relevant 3D points. These frustum point clouds undergo critical preprocessing steps such as coordinate transformation, centering, and fixed-size sampling, alongside standard ImageNet normalization for corresponding 2D image crops, preparing multi-modal inputs for deep learning models."
AIlice/cluster_21.py,LLM-based Multimodal Generative Prompting,"This code implements a **multimedia data representation and preprocessing pattern** through the `AVideo` class, which encapsulates raw video bytes and automatically extracts essential metadata (format, dimensions, FPS) upon initialization. It further demonstrates a **data ingestion pattern** with `AVideoLocation`, enabling flexible loading of video content from local paths, URLs, or proxied sources. The `Standardize` methods, leveraging `ConvertVideoFormat`, exemplify a **data transformation pattern** crucial for preparing diverse video inputs into a consistent format (e.g., MP4) suitable for downstream AI model consumption."
AIlice/cluster_26.py,LLM-based Multimodal Generative Prompting,"This code implements an AI pattern for robotic process automation (RPA) by leveraging Optical Character Recognition (OCR) via `easyocr` to locate and interact with UI elements on a screen, enabling actions like clicking, scrolling, and typing based on recognized text. It further supports multimodal AI interactions by processing images and videos, extracting frames and encoding them for consumption by models like GPT-Vision, and manages conversational context, including the extraction of code snippets from user messages."
AIlice/cluster_27.py,LLM-based Multimodal Generative Prompting,"This code implements a modular AI service for speech processing, integrating specific Speech-to-Text (`S2T_WhisperLarge`) and Text-to-Speech (`T2S_ChatTTS`) models. It employs an asynchronous, multi-threaded producer-consumer pattern to manage the TTS pipeline, where text inputs are queued, processed by the TTS model in a dedicated thread, and the synthesized audio is subsequently queued for playback. This design decouples AI inference from I/O operations, enabling concurrent and responsive speech interactions."
AIlice/cluster_28.py,LLM-based Multimodal Generative Prompting,"This code implements a real-time speech processing system, integrating a **Speech-to-Text (S2T) pattern** via a Whisper-large model for robust audio transcription and a **Text-to-Speech (T2S) pattern** (ChatTTS) for speech synthesis. It utilizes an **asynchronous processing pipeline** with multi-threading and queues to manage continuous audio transcription, text-to-speech conversion, and playback, alongside explicit **device management** for optimized model inference."
AIlice/cluster_29.py,LLM-based Multimodal Generative Prompting,"This code implements core AI patterns for Text-to-Speech (TTS) and Speech-to-Text (STT), specifically utilizing `T2S_ChatTTS` for speech synthesis and `S2T_WhisperLarge` for speech recognition. These capabilities are integrated into an asynchronous, multi-threaded producer-consumer pipeline, where text is processed into audio via queues for non-blocking playback and real-time interaction."
AIlice/cluster_38.py,LLM-based Multimodal Generative Prompting,"This code demonstrates AI patterns for multimodal input formatting, specifically adapting text, image, and video attachments for different large language models like GPT-Vision and Claude-Vision. It employs a video processing pattern that extracts a fixed number of keyframes to represent video content, directly influencing the multimodal token estimation strategy. This highlights model-specific API adaptation for visual data and associated resource management."
AIlice/cluster_9.py,LLM-based Multimodal Generative Prompting,"This code implements a **data standardization pattern** for multimedia, where `AImageLocation` and `AVideoLocation` classes preprocess raw image and video data into consistent formats (e.g., RGB JPEG, MP4) suitable for AI model consumption. It also employs **AI-specific data types** (`AImage`, `AVideo`) that are centrally managed and served via a `/proxy` endpoint. This endpoint acts as a unified access point, intelligently handling both external resources and internal AI-ready data representations."
Automatic_Speech_Recognition/cluster_10.py,LLM-based Multimodal Generative Prompting,"This code implements a data preparation pipeline for audio-based AI tasks, specifically focusing on feature extraction and label encoding. It extracts numerical features from WAV audio files using `calcfeat_delta_delta` and normalizes them, a common preprocessing step for machine learning models. Concurrently, it performs label encoding by converting character-based transcriptions into numerical targets, including special tokens tailored for sequence-to-sequence AI architectures."
Automatic_Speech_Recognition/cluster_16.py,LLM-based Multimodal Generative Prompting,"This code implements the **feature extraction** pattern for audio processing by generating Mel filter banks. It converts frequencies between Hertz and the perceptually-motivated Mel scale, then constructs a set of triangular filters. This process is a foundational step in transforming raw audio signals into a more compact and relevant representation, commonly used for tasks like **speech recognition** and **audio classification**."
ChatSim/cluster_10.py,LLM-based Multimodal Generative Prompting,"This code demonstrates patterns for comprehensive data preprocessing in 3D perception, extracting and organizing multi-sensor data (images, LiDAR point clouds, camera/LiDAR calibrations, object labels, and map features) from TFRecord datasets for applications like autonomous driving or neural rendering. Additionally, it includes distinct patterns for evaluating Vision Transformer (ViT) models, profiling their computational efficiency (MACs, parameters) and inference speed (latency, FPS) on template and search image inputs, characteristic of visual tracking or recognition tasks."
ChatSim/cluster_139.py,LLM-based Multimodal Generative Prompting,"This code implements two distinct object localization patterns: a `Corner_Predictor` and a `CenterPredictor`. The `Corner_Predictor` uses separate convolutional branches to generate heatmaps for top-left and bottom-right corners, employing a differentiable soft-argmax to regress precise sub-pixel coordinates. Conversely, the `CenterPredictor` utilizes a multi-task head to predict an object's center heatmap, its size, and a local offset, deriving bounding boxes by selecting the highest center score and corresponding regressed values."
ChatSim/cluster_159.py,LLM-based Multimodal Generative Prompting,"This code implements a data augmentation pattern, specifically applying geometric transformations to images. It randomly performs horizontal flips, vertical flips, and 90-degree rotations on input images. This approach is commonly used in deep learning to expand training datasets and improve model generalization."
ChatSim/cluster_161.py,LLM-based Multimodal Generative Prompting,"This code implements a robust image resampling pattern, specifically utilizing bicubic interpolation for image resizing. It employs a separable approach, calculating interpolation weights and indices independently for height and width dimensions. Furthermore, it incorporates symmetric padding to effectively handle boundary conditions during the resampling process, preventing artifacts."
ChatSim/cluster_50.py,LLM-based Multimodal Generative Prompting,"This code implements a **stochastic agent movement pattern**, simulating an entity's position and velocity updates through probabilistic acceleration. It incorporates **boundary handling**, resetting the agent's velocity randomly upon hitting image dimensions. This pattern facilitates **random exploration** within a constrained space, driven by Gaussian or uniform random distributions for velocity and acceleration."
ChatSim/cluster_53.py,LLM-based Multimodal Generative Prompting,"This code implements an automatic instance segmentation pipeline utilizing a pre-trained Segment Anything Model (SAM) to generate masks from input images. It configures the mask generation process with specific AI parameters such as `points_per_side`, `pred_iou_thresh`, and `stability_score_thresh` to control the density and quality of the output. The generated masks, along with model-specific metadata like `predicted_iou` and `stability_score`, are saved in either binary image format or COCO RLE for efficient representation."
ChatSim/cluster_6.py,LLM-based Multimodal Generative Prompting,"This code implements AI patterns for processing and aligning 3D reconstruction data, specifically parsing camera intrinsics, extrinsics, and sparse point clouds from Structure-from-Motion (SfM) pipelines like COLMAP and Metashape. It performs geometric alignment by applying rigid body transformations to unify these diverse 3D datasets into a common coordinate system. This also includes integrating SfM-derived 3D points with LiDAR sensor data, demonstrating multi-modal 3D scene representation."
ChatSim/cluster_67.py,LLM-based Multimodal Generative Prompting,"This code implements a data generation pipeline for computer vision, specifically focusing on creating image-mask pairs. It utilizes configurable mask generation strategies (e.g., segmentation-based or mixed random masks) and applies AI data augmentation techniques such as resizing and random square cropping. The pipeline is designed for efficient, parallel processing of images to prepare datasets for training deep learning models, with configuration managed via Hydra for reproducibility."
DLTA-AI/cluster_0.py,LLM-based Multimodal Generative Prompting,"This code implements data preparation patterns crucial for computer vision tasks, specifically object detection and segmentation. It defines PASCAL VOC-like classes and provides functionality to convert image annotations, including bounding boxes and segmentation masks, into the widely adopted COCO dataset format. This conversion process standardizes datasets for training and evaluating machine learning models."
DLTA-AI/cluster_100.py,LLM-based Multimodal Generative Prompting,"This code pattern validates the structural integrity and configuration of various object detection bounding box heads, ensuring consistency in input/output channels, number of classes, and internal layer dimensions. It explicitly supports specialized heads like `SABLHead` and `DIIHead`, verifying their classification and regression branches, including class-agnostic options, against their defined configurations within a potentially modular, multi-stage architecture."
DLTA-AI/cluster_24.py,LLM-based Multimodal Generative Prompting,"This code implements a data splitting pattern essential for semi-supervised learning, specifically for frameworks like SoftTeacher. It categorizes a single batch of input data, including images and metadata, into distinct groups based on assigned 'tags' such as 'sup', 'unsup_teacher', and 'unsup_student'. This enables separate processing of supervised and different unsupervised data streams for training teacher and student models."
DLTA-AI/cluster_28.py,LLM-based Multimodal Generative Prompting,"This code establishes a modular deep learning framework for object detection and segmentation, implementing both single-stage (e.g., MaskFormer) and two-stage architectures that fuse instance and semantic predictions for panoptic segmentation. It further includes patterns for comprehensive performance evaluation and visualization of these AI model outputs, comparing ground truth with detected bounding boxes and masks."
DLTA-AI/cluster_38.py,LLM-based Multimodal Generative Prompting,"This code implements a specialized bounding box encoding and decoding pattern, crucial for point-based object detection models. It transforms standard `xyxy` bounding box coordinates into a set of four distances (left, top, right, bottom) relative to a given reference point. Conversely, it decodes these predicted distances back into `xyxy` bounding boxes, facilitating the training and inference of models that predict object extents from specific locations."
DLTA-AI/cluster_39.py,LLM-based Multimodal Generative Prompting,"This code implements a specialized bounding box encoding/decoding pattern, `DistancePointBBoxCoder`, which transforms standard `xyxy` bounding boxes into point-relative distances (top, bottom, left, right) and vice-versa, crucial for anchor-free object detection. The `TOODHead` leverages this by employing a multi-level feature pyramid for classification and regression, incorporating deformable convolutions for adaptive feature sampling. A key AI pattern is its ""Task Alignment Learning"" strategy, dynamically weighting classification and regression losses based on the alignment between predicted boxes and ground truth."
DLTA-AI/cluster_48.py,LLM-based Multimodal Generative Prompting,"The code showcases advanced AI patterns for robust object detection, including specialized loss functions like Gradient Harmonized Classification (GHMC) and Seesaw CrossEntropy, designed to mitigate gradient and class imbalance. It implements an anchor-free object detection head (`FSAFHead`) that dynamically assigns targets across multi-level features and employs a unique loss reweighting mechanism to select optimal feature pyramid levels for each ground truth object. These patterns are supported by modular component registration and flexible loss reduction utilities."
DLTA-AI/cluster_6.py,LLM-based Multimodal Generative Prompting,"This code implements a fundamental preprocessing pattern for image segmentation, converting vector-based annotations (polygons, rectangles, circles) into rasterized pixel-level masks. It specifically generates both semantic class maps and unique instance identification maps, a core requirement for training and evaluating instance segmentation models. This transformation prepares raw annotation data into ground truth labels directly consumable by deep learning architectures."
DLTA-AI/cluster_70.py,LLM-based Multimodal Generative Prompting,"This code defines a comprehensive collection of AI patterns for object detection and instance segmentation heads. It encompasses diverse approaches including anchor-based, anchor-free, keypoint-based, and transformer-based architectures, each employing specialized techniques for generating priors, assigning labels, and refining predictions. Key AI patterns observed are adaptive label assignment (ATSS, PAA, AutoAssign, Hungarian matching), advanced regression strategies (bucketing, distribution focal loss, point-based transformations), and enhanced feature processing via deformable convolutions and attention mechanisms, all optimized with task-specific loss functions."
DLTA-AI/cluster_71.py,LLM-based Multimodal Generative Prompting,"The code demonstrates diverse object detection head architectures, encompassing both anchor-based (SABLRetinaHead) and anchor-free designs (FoveaHead, GFLHead, RepPointsHead), all processing multi-scale features. Key AI patterns include specialized bounding box representations like bucketing (SABL), deformable points (RepPoints), and continuous distributions (GFL), coupled with adaptive feature sampling and alignment using deformable convolutions (RepPoints, TOOD, Fovea). These heads leverage advanced loss functions such as Quality Focal Loss and Distribution Focal Loss (GFL), and Task Alignment Learning (TOOD) to improve classification and localization quality."
FuxiCTR/cluster_51.py,LLM-based Multimodal Generative Prompting,"This code implements a robust **feature engineering pipeline** for AI datasets, utilizing a `feature_encoder` to read, preprocess, fit, and transform data. It incorporates essential **data splitting strategies** (random or sequential) to create train, validation, and test sets. Furthermore, it employs **parallel data processing** for efficient transformation of large data blocks into optimized parquet files, demonstrating a scalable approach to dataset preparation."
MIRNetv2/cluster_12.py,LLM-based Multimodal Generative Prompting,"This code implements robust data loading and preprocessing patterns for diverse image and video AI tasks, leveraging PyTorch's `Dataset` API. It features extensive data augmentation techniques, including geometric transformations (flips, rotations, random cropping), temporal sampling for video sequences, and task-specific noise injection for denoising. The patterns facilitate efficient preparation of various input formats, such as paired low-quality/ground-truth images, dual-pixel data, and optical flow, into normalized PyTorch tensors for deep learning model training."
MIRNetv2/cluster_6.py,LLM-based Multimodal Generative Prompting,"This code implements an image resampling pattern, specifically bicubic interpolation with anti-aliasing, crucial for preparing image data in AI applications. It calculates precise interpolation weights and indices, handling boundary conditions through symmetric padding to ensure high-quality resized outputs. This pattern is vital for robust image preprocessing before feeding data into deep learning models, preventing artifacts and maintaining data integrity."
RealtimeVoiceChat/cluster_5.py,LLM-based Multimodal Generative Prompting,"This code implements a real-time speech-to-text processing pipeline, featuring voice activity detection to manage speech and silence segments. It incorporates advanced sentence boundary detection, utilizing punctuation, timing heuristics, and text similarity to identify and yield potential sentence completions from partial transcriptions. Optionally, it integrates turn-taking detection to dynamically adjust silence thresholds, optimizing for conversational flow."
dia/cluster_2.py,LLM-based Multimodal Generative Prompting,"This code represents a generative AI system, likely a text-to-audio model, integrating a core Transformer-based architecture with a specialized Descript Audio Codec (DAC) for multi-modal processing. It employs advanced generative techniques such as Classifier-Free Guidance (CFG) and stochastic sampling (temperature, top-p, top-k) within an auto-regressive decoding loop. A distinct architectural pattern involves a ""delay pattern"" for audio tokens, managed by dedicated functions, to handle temporal dependencies during generation and reconstruction."
discrete_distribution_networks/cluster_9.py,LLM-based Multimodal Generative Prompting,"This code implements a collection of AI-driven ""Sampler"" patterns, each designed to evaluate and select generated images based on specific criteria. These patterns leverage diverse AI techniques, including L2-based pixel similarity (e.g., masked, noisy, quantized, color-averaged, super-resolution), classical computer vision for edge detection (Canny, Sobel), and deep learning models for feature extraction (ResNet for style, CIFAR for classification, CLIP for text-image alignment). An ensemble pattern, `MultiGuidedSampler`, further combines weighted evaluations from multiple samplers to provide multi-modal guidance for image selection."
evadb/cluster_18.py,LLM-based Multimodal Generative Prompting,"The code demonstrates patterns for integrating AI/ML models directly into a database-like system, enabling in-database inference and feature extraction on various media types (video, image, audio, PDF) through custom AI functions. It implements optimized media data ingestion from local and cloud storage (S3), alongside advanced data sampling (e.g., I-frames, every Kth frame) and temporal/spatial segmentation strategies for efficient AI processing."
factorio-learning-environment/cluster_8.py,LLM-based Multimodal Generative Prompting,"This code implements a qualitative spatial reasoning pattern, converting continuous 2D coordinates into discrete, symbolic relative position descriptions within a bounding box. This serves as a fundamental AI feature engineering technique, enabling systems to interpret and reason about spatial relationships at a higher, more abstract level for tasks like object localization or scene understanding."
monkey-net/cluster_9.py,LLM-based Multimodal Generative Prompting,"This code implements a system for **keypoint-driven dense motion prediction**. It leverages **probabilistic keypoint representations**, transforming keypoints into Gaussian heatmaps and extracting mean/variance from predicted heatmaps. These keypoint representations are then used to generate rich **movement embeddings** (including difference heatmaps, keypoint displacement vectors, and warped source images) which feed into an Hourglass network to predict dense optical flow and image deformations."
nuplan-devkit/cluster_13.py,LLM-based Multimodal Generative Prompting,"This code defines data structures (`LidarBox`, `Box3D`) for representing tracked 3D objects, including their current state and derived motion properties like velocity and angular velocity from temporal data. A prominent AI pattern is multi-modal trajectory prediction, where functions like `get_future_box_sequence` and the `Box3D` class explicitly manage future positions, orientations, and associated probabilities (`mode_probs`) for these tracked objects. This enables the representation of predicted future states for agents within a scene."
nuplan-devkit/cluster_14.py,LLM-based Multimodal Generative Prompting,"The code implements a robust framework for object tracking and state estimation, calculating dynamic properties like velocity and angular velocity for `LidarBox` instances and managing their temporal relationships. It further incorporates advanced AI patterns for trajectory planning and prediction, leveraging kinematic motion models, the Intelligent Driver Model (IDM) for agent behavior, and optimal control (iLQR/LQR) for ego vehicle trajectory tracking. Additionally, the system includes extensive data preparation routines, transforming tracked objects and ego states into structured tensors with relative pose and dynamic features, suitable for machine learning applications."
nuplan-devkit/cluster_28.py,LLM-based Multimodal Generative Prompting,"The code demonstrates AI patterns for processing and representing autonomous driving sensor data, specifically handling Lidar point clouds and camera images. This includes filtering, feature extraction (e.g., intensity, ring, lidar index), and converting geometric properties into numerical arrays and quaternions for AI model consumption. Furthermore, it showcases patterns for object detection, tracking, and motion prediction through the management of bounding boxes, generation of future object sequences, and computation of ego vehicle and object trajectories."
nuplan-devkit/cluster_34.py,LLM-based Multimodal Generative Prompting,"The code reveals a pattern of multi-modal sensor data aggregation, where a `Log` object collects and provides unified access to diverse sensor inputs like images, LiDAR point clouds, and associated bounding boxes from various sub-components (cameras, lidars). This hierarchical data management is fundamental for AI systems in domains such as autonomous driving, enabling the fusion of complex sensor streams for perception and decision-making."
nuplan-devkit/cluster_61.py,LLM-based Multimodal Generative Prompting,"This code implements **vectorized HD map feature extraction and encoding patterns** for autonomous driving AI, transforming raw map data (e.g., lanes, intersections, stop lines) into structured representations like lane segments and polylines. It further incorporates **dynamic context encoding** for elements such as traffic light statuses and route information, localizing all features relative to the ego vehicle to provide comprehensive inputs for neural network-based perception and planning models."
tf.fashionAI/cluster_24.py,LLM-based Multimodal Generative Prompting,"This code implements common image preprocessing and data augmentation patterns crucial for deep learning models. It distinctly applies random cropping (leveraging `tf.image.sample_distorted_bounding_box`) and random horizontal flipping during training to enhance model generalization. For inference, it employs deterministic steps like aspect-ratio-preserving resizing and central cropping, followed by mean image subtraction for normalization, all orchestrated within a TensorFlow computational graph."
v2x-vit/cluster_12.py,LLM-based Multimodal Generative Prompting,"This codebase implements distinct multi-agent perception AI patterns: Early Fusion, Intermediate Fusion, and Late Fusion. Early Fusion aggregates raw LiDAR point clouds from multiple vehicles into a single input for a unified model. Intermediate Fusion processes individual vehicle data to extract features, which are then merged and aligned before the final detection head. Late Fusion involves independent processing by each vehicle, with their individual predictions combined at a later stage, all while incorporating simulations of real-world communication delays and localization errors for robust training."
v2x-vit/cluster_23.py,LLM-based Multimodal Generative Prompting,"The code implements various PointPillar-based 3D object detection models, processing LiDAR data through voxel feature encoding and scattering to a Bird's Eye View (BEV) representation. A prominent AI pattern is cooperative perception, utilizing diverse fusion networks such as V2VNetFusion, SpatialFusion, AttFusion, and V2XTransformer to aggregate features from multiple agents. These fusion strategies incorporate spatial alignment, prior encodings, and advanced mechanisms like attention and Transformer architectures for robust multi-vehicle perception, culminating in anchor-based classification and regression heads."
viral-clips-crew/cluster_1.py,LLM-based Multimodal Generative Prompting,"This code implements a multi-stage AI pipeline, starting with speech-to-text transcription using a Whisper-like model for both YouTube and local video content. It then feeds the transcribed data into an AI agent orchestration framework (e.g., CrewAI) for further processing, such as content extraction or summarization. This workflow demonstrates a pattern of chaining specialized AI models for comprehensive media processing and content creation."
build_MiniLLM_from_scratch/cluster_5.py,LLM-based Context Management,"This code showcases fundamental conversational AI patterns, managing chat history to maintain context for subsequent model interactions. It implements both synchronous and asynchronous text generation, leveraging tokenization and decoding for model input/output. A key pattern demonstrated is streaming output, providing real-time, token-by-token responses for an enhanced user experience."
AIlice/cluster_23.py,"LLM Fine-Tuning, Training & Alignment","The code implements a unified interface for interacting with diverse Large Language Models (LLMs), abstracting both API-based services (e.g., OpenAI, Anthropic, Mistral) and locally hosted Hugging Face Causal LMs. This pattern includes dynamic model loading with quantization and PEFT support for local models, alongside standardized conversation formatting and real-time streaming generation with token consumption tracking for all integrated LLMs."
AgentBench/cluster_19.py,"LLM Fine-Tuning, Training & Alignment","This code implements an agent-environment interaction loop for the ALFWorld task, characteristic of reinforcement learning, where an agent receives observations and takes actions. A core AI pattern is the robust action processing, which utilizes BLEU score for fuzzy matching to align the agent's generated actions with a set of admissible commands. This enables flexible interpretation of agent outputs, particularly when integrating with language models that generate natural language actions."
Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning/cluster_2.py,"LLM Fine-Tuning, Training & Alignment","This code implements a Proximal Policy Optimization (PPO) agent, characterized by its actor-critic architecture. It leverages a clipped surrogate objective and an ""old policy"" to achieve stable policy updates, alongside an experience replay buffer for data collection. The learning process incorporates entropy regularization to encourage exploration and a value function loss for critic training."
DLTA-AI/cluster_18.py,"LLM Fine-Tuning, Training & Alignment","This codebase primarily implements advanced AI patterns for object detection, prominently featuring Knowledge Distillation where a student model learns from a pre-trained teacher. It demonstrates the modular integration and testing of various detection architectures (e.g., Faster R-CNN, DETR, MaskFormer) and specialized loss functions. Additionally, the code incorporates hard example mining techniques like OHEM and ScoreHLRSampler to optimize training by focusing on challenging samples."
